"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KATNAL1",1.88276285690008e-128,0.490935472032252,0.193,0.133,1.35338642442549e-123
"GTPBP8",3.65240533992093e-128,-0.855933051611312,0.063,0.106,2.62545853049536e-123
"SDR39U1",3.95693342989332e-128,-0.672267850281241,0.091,0.143,2.84436245741022e-123
"TRIOBP",7.99486077024475e-128,-0.719737821846958,0.141,0.201,5.74694576747503e-123
"NCBP1",1.09035016362161e-127,0.864258325121543,0.117,0.068,7.83776408116124e-123
"PARP4",1.26735907051931e-127,0.855832786620633,0.102,0.055,9.11015720661396e-123
"SMURF2",1.38094676865858e-127,0.581350704450575,0.182,0.123,9.92665965714844e-123
"GMPS",1.60499089951932e-127,-0.829183041748216,0.1,0.152,1.15371560830147e-122
"KPNB1",1.67932376161623e-127,-0.749569485014819,0.176,0.24,1.20714829956259e-122
"KLC1",1.68660597124253e-127,0.339274780038569,0.239,0.176,1.21238297030827e-122
"TCF25",1.77625109568786e-127,0.399698854338634,0.27,0.204,1.2768225751133e-122
"PARM1",4.06039595305877e-127,0.491003228214106,0.253,0.186,2.91873442293723e-122
"AVEN",9.05777414488332e-127,0.893734017842904,0.119,0.069,6.51099978856648e-122
"DTD1",1.00847997924728e-126,-1.27243354452802,0.063,0.104,7.24925663482322e-122
"MBOAT2",1.24393113435006e-126,-0.831692417348496,0.103,0.155,8.94175017304854e-122
"SHQ1",2.63560968646839e-126,0.801060608988066,0.101,0.054,1.89455531092407e-121
"ACSL3",3.09498697723742e-126,0.515583562909987,0.204,0.143,2.22476948884758e-121
"SEL1L",3.14205425669137e-126,0.939017125184253,0.116,0.068,2.25860286133746e-121
"KCMF1",1.17569720424982e-125,0.616991044476809,0.22,0.159,8.451264213309e-121
"CWC27",1.41983929597305e-125,0.45585207162708,0.229,0.167,1.02062308112431e-120
"GTF2F2",1.69396470625777e-125,0.506682483528636,0.223,0.162,1.21767264979927e-120
"HECTD2",2.34703772198757e-125,0.941660275484208,0.123,0.073,1.68712112569633e-120
"BRD4",2.88436987814331e-125,0.436121553022029,0.239,0.176,2.07337159950576e-120
"TM2D1",2.93507576560746e-125,0.559507977671578,0.188,0.129,2.10982051259161e-120
"PMPCB",5.87687337754997e-125,-0.765628259246075,0.134,0.192,4.22447288998425e-120
"XBP1",7.77559505674548e-125,-0.742861336938641,0.086,0.135,5.58933099464035e-120
"KCTD3",7.92455245872896e-125,0.552527231452111,0.176,0.119,5.69640604390814e-120
"AGAP3",9.83578697809351e-125,-0.878002135201235,0.07,0.114,7.07025875346296e-120
"SNX4",1.45099553678031e-124,0.560718924059095,0.188,0.129,1.04301912170379e-119
"REXO2",2.42811427513035e-124,-0.782653631879285,0.128,0.184,1.74540138439195e-119
"VPS35",4.06686283166113e-124,-0.593038154091421,0.168,0.233,2.92338300928297e-119
"ASPG",4.25195447811973e-124,-0.647989491648594,0.07,0.115,3.0564324375068e-119
"ABI2",4.81840454569949e-124,0.263783445775144,0.311,0.239,3.46361373958517e-119
"DHX36",7.295914281233e-124,0.460792230260397,0.213,0.153,5.24452206277872e-119
"MLH1",7.90581129793545e-124,0.744614007461666,0.162,0.107,5.68293433529494e-119
"CDK5RAP3",1.70834312543072e-123,-0.957097529954596,0.062,0.103,1.22800828885336e-118
"DAZAP2",3.0599905929455e-123,-0.495388280948681,0.081,0.13,2.19961303792701e-118
"SH2B1",3.75180794996576e-123,0.575019414179845,0.13,0.078,2.69691210867389e-118
"RASSF8-AS1",5.34214607306908e-123,0.922752684618711,0.125,0.075,3.84009486170424e-118
"PAK2",7.56305194066282e-123,0.537768214093024,0.225,0.165,5.43654862650666e-118
"GALNT1",1.72943633942962e-122,0.603221111524205,0.177,0.121,1.24317072387219e-117
"USP42",1.82437475135643e-122,1.19313523925181,0.1,0.055,1.31141530251754e-117
"ATP1B3",1.91534026147814e-122,-0.762137636807741,0.091,0.14,1.37680404015833e-117
"SASH1",2.14903685868631e-122,0.427783328186829,0.172,0.113,1.54479216512948e-117
"VEZF1",2.18956983228888e-122,0.622259451320889,0.155,0.101,1.57392848254421e-117
"KDM1A",2.35518977329001e-122,-0.790502723673396,0.11,0.163,1.69298106473406e-117
"ATN1",3.34421633907197e-122,-0.935784044580258,0.065,0.107,2.4039230310151e-117
"SYNPO2L",5.34360804468535e-122,-0.7842978412035,0.14,0.195,3.84114577076117e-117
"MTMR1",8.24790618190272e-122,0.770528835694036,0.132,0.082,5.92884240073713e-117
"OXR1",1.06526899443509e-121,0.475908787309632,0.186,0.128,7.65747311269775e-117
"FBXL2",1.3284531708015e-121,0.784163789476686,0.134,0.082,9.54931992767241e-117
"PLPBP",1.3608544279572e-121,-0.75054983769825,0.062,0.104,9.78222988448471e-117
"PAPOLA",2.43667977151845e-121,-0.675892177305089,0.292,0.359,1.75155852016061e-116
"KCNN2",2.56275830346766e-121,0.471861179200249,0.239,0.174,1.84218755128166e-116
"ALDH3A2",2.6995267035501e-121,-0.863517515583375,0.079,0.125,1.94050078031292e-116
"PSME3IP1",5.40243891284929e-121,-0.919680257628027,0.098,0.148,3.88343516372346e-116
"MT1E",1.31701418074805e-120,-0.482742872931584,0.086,0.134,9.46709303547119e-116
"TPP2",2.09884347467766e-120,0.510706908516898,0.176,0.119,1.50871165490255e-115
"MEF2D",2.57313096738461e-120,0.774296714075411,0.17,0.116,1.84964373328508e-115
"CIBAR1",3.16220636676213e-120,-0.815659602728392,0.128,0.183,2.27308880261962e-115
"CDK19",3.57700892650099e-120,0.678029189906369,0.167,0.111,2.5712613266367e-115
"EIF2AK3",8.07650033760233e-120,0.381494669802127,0.164,0.106,5.80563073767868e-115
"PDZD8",8.23763952401228e-120,0.97969894025116,0.118,0.071,5.92146241904575e-115
"MOB2",1.22294571157413e-119,-1.13645562757476,0.06,0.1,8.7909006585083e-115
"HSD17B12",1.34262046520955e-119,0.574380160887207,0.243,0.182,9.6511586900658e-115
"IQSEC1",1.90246910734595e-119,0.639902622571295,0.141,0.09,1.36755186843349e-114
"HMGXB3",2.28449073759352e-119,0.69484968846804,0.103,0.057,1.64216047690435e-114
"OXSR1",8.84151830118702e-119,0.507217895734672,0.17,0.115,6.35554860044226e-114
"GCC2",1.12667655756743e-118,0.689642497357408,0.142,0.091,8.09888909876192e-114
"XPO6",1.43912033893953e-118,0.65299254049371,0.121,0.072,1.0344828732399e-113
"VPS4B",1.44736092723513e-118,0.789291589950332,0.107,0.061,1.04040645532443e-113
"GORASP2",1.53332203202206e-118,-0.714101437646258,0.095,0.145,1.10219787627842e-113
"IDH1",2.65995987484838e-118,0.792482653836896,0.125,0.076,1.91205895683726e-113
"TNFRSF12A",3.29269124017927e-118,-0.714771430276278,0.104,0.155,2.36688524417806e-113
"MAPK6",4.07365789492672e-118,0.779641371829802,0.145,0.094,2.92826750461017e-113
"SYPL1",7.75835859574392e-118,-0.794192999314595,0.103,0.153,5.5769409093786e-113
"CSMD1",1.18804364649609e-117,-2.43016662353367,0.063,0.1,8.54001414410788e-113
"SNRPN",1.21750359538692e-117,-0.37596437984784,0.353,0.423,8.75178109471979e-113
"KRR1",2.94327840713724e-117,-0.720372273488355,0.064,0.105,2.11571681740246e-112
"STX12",4.0913374153225e-117,0.780410827461576,0.138,0.087,2.94097607425627e-112
"ARPP19",4.23245899893897e-117,-0.748545342663189,0.164,0.223,3.0424185022073e-112
"ERMP1",4.26062078456972e-117,1.00305639368875,0.103,0.058,3.06266203857225e-112
"RPN2",7.24775605613375e-117,-0.872421221425071,0.106,0.157,5.20990448583062e-112
"THRA",1.22760089168276e-116,-0.725046754002397,0.072,0.116,8.82436348968315e-112
"ATF4",3.28042402931295e-116,-0.89308483959017,0.146,0.202,2.35806720499103e-111
"VPS9D1",3.93435102635207e-116,0.87369515785475,0.119,0.071,2.82812954827266e-111
"BNIP3L",5.31546628061582e-116,-0.695052520987539,0.166,0.226,3.82091662649507e-111
"CEP70",2.5630913831833e-115,0.426984682916676,0.197,0.138,1.84242697897365e-110
"NXN",2.96795553855286e-115,-0.664601133120635,0.136,0.191,2.13345547977795e-110
"SPATS2",4.58748856113669e-115,0.560780444824611,0.185,0.129,3.29762440240188e-110
"NOD1",5.5956644579536e-115,0.801752264031017,0.127,0.079,4.02233148231079e-110
"ACADSB",1.12697166878946e-114,1.03051668549614,0.104,0.06,8.10101044675926e-110
"ADAR",2.05842839690589e-114,0.714595252518842,0.129,0.08,1.47966008454786e-109
"SPOCK1",2.09294324261873e-114,0.934252559516939,0.138,0.089,1.50447039109162e-109
"PCNP",2.14977134537653e-114,-0.831094256901201,0.214,0.274,1.54532013619701e-109
"DLST",2.35057314601716e-114,0.619895706136647,0.202,0.146,1.68966249455151e-109
"TTLL5",4.82097661173968e-114,0.524546068427942,0.161,0.107,3.46546261781683e-109
"EPHA4",5.99781171433058e-114,0.304437365180337,0.206,0.142,4.31140699461225e-109
"RBPMS2",6.39397216534876e-114,-0.541427207553016,0.207,0.271,4.59617901161765e-109
"CKAP5",1.59213990818809e-113,0.307145300277116,0.18,0.124,1.14447793020285e-108
"MARCHF7",1.90038261826491e-113,0.255557162727354,0.304,0.238,1.36605203748736e-108
"RABGEF1",1.96006661572626e-113,-1.31558604071174,0.107,0.153,1.40895468538251e-108
"TOMM70",2.82152568314687e-113,0.702906524521453,0.174,0.122,2.02819730681647e-108
"SURF4",6.02769761719151e-113,-0.890746725056052,0.074,0.117,4.33288987816578e-108
"ZNF33B",6.25051203636848e-113,0.884959750804753,0.119,0.072,4.49305556710275e-108
"SFXN4",6.7047458092596e-113,0.41250940692225,0.232,0.172,4.81957243007008e-108
"EIF5B",9.27062142320361e-113,0.306631502611293,0.283,0.22,6.66400079764145e-108
"MIS18BP1",1.10021767500336e-112,-1.16318758245976,0.067,0.107,7.90869471322666e-108
"HNRNPU",2.519384817577e-112,-0.732073420223506,0.314,0.364,1.81100938841887e-107
"MLEC",2.81297979193566e-112,-0.675687567162919,0.109,0.16,2.02205426383711e-107
"CENPP",6.97225025708693e-112,0.260212902031127,0.123,0.073,5.0118626523018e-107
"BRWD3",7.07462450842055e-112,1.00525907266703,0.118,0.072,5.08545233538794e-107
"PPP1R12C",1.0853115575467e-111,0.509633450864945,0.131,0.082,7.80154506911291e-107
"IPO9",1.51341937943019e-111,0.527254147192515,0.158,0.106,1.08789125251581e-106
"RASSF3",1.58644249490928e-111,0.569100621908146,0.215,0.157,1.14038245861564e-106
"IER3",1.94012781934504e-111,-0.810180996165137,0.094,0.141,1.39462208037979e-106
"SARS1",2.75901049750317e-111,-0.74411791633628,0.108,0.158,1.9832595159202e-106
"CDC16",6.58356192245954e-111,0.445914956446596,0.158,0.105,4.73246181672159e-106
"FBXO7",7.59499472729869e-111,-0.912665659059926,0.081,0.124,5.45951005982412e-106
"AK4",1.09929780703988e-110,0.687461209187664,0.172,0.119,7.90208242634475e-106
"COPA",1.34277800057471e-110,0.464440773226017,0.208,0.151,9.65229110153118e-106
"DYNC1H1",1.54032274366418e-110,0.252338080770636,0.247,0.182,1.10723019782812e-105
"ATP1A1",2.23366818575637e-110,-0.628778956502823,0.241,0.302,1.60562770196725e-105
"GNA13",3.11967422664525e-110,0.746558495635727,0.111,0.066,2.24251542433941e-105
"PRIMPOL",3.39158344911958e-110,0.672266036332398,0.113,0.067,2.43797193073063e-105
"NIPSNAP3B",3.39193221208913e-110,1.15067923068902,0.101,0.058,2.43822263201603e-105
"CPD",6.84502105091574e-110,0.871692019778915,0.114,0.069,4.92040648202976e-105
"ATG5",2.20224454448351e-109,0.52711164869677,0.168,0.115,1.58303944591108e-104
"CAPZB",2.31680466332092e-109,-0.603101410272008,0.304,0.365,1.66538869613498e-104
"ARID4A",3.13346751811615e-109,0.662861117439936,0.154,0.103,2.25243045604744e-104
"MAP1LC3A",5.39459481355817e-109,-0.64996032939644,0.114,0.167,3.87779658983002e-104
"NPC1",5.46302063147566e-109,1.04164967707909,0.106,0.063,3.92698312052365e-104
"IFT88",6.48593819493073e-109,0.68837180446937,0.126,0.079,4.66228695266206e-104
"PUS7L",3.02710212849526e-108,0.514574751997816,0.106,0.061,2.17597182302624e-103
"GALNT11",4.07990973647267e-108,0.619599082343129,0.138,0.089,2.93276151586865e-103
"CSNK1G3",5.38520186452496e-108,0.51778450377789,0.171,0.118,3.87104465627648e-103
"SRFBP1",5.42857786818226e-108,0.806016038501623,0.102,0.059,3.90222462898546e-103
"LRRC20",5.76879600109221e-108,0.860494990385041,0.104,0.06,4.14678362946512e-103
"SPATA7",5.92487237784939e-108,0.853860549983918,0.104,0.06,4.25897601136948e-103
"RBM23",1.24800325023901e-107,0.718626129718929,0.152,0.103,8.97102176369305e-103
"PKDCC",1.54580671310727e-107,0.352464675952584,0.133,0.084,1.1111722395829e-102
"RMND1",2.68066921093345e-107,0.842451679731547,0.108,0.063,1.92694544889529e-102
"MTHFD1",2.89891872178291e-107,0.735322568429696,0.119,0.073,2.08382974477921e-102
"ZNF146",3.46841791171578e-107,0.498491731983577,0.187,0.134,2.49320284747866e-102
"CUL1",4.41308650428065e-107,0.412532886037691,0.231,0.174,3.17225897187206e-102
"NDUFA9",6.34984638104871e-107,-1.22568576986326,0.106,0.15,4.56446007408924e-102
"TBL1X",6.38879216847592e-107,0.502331358724223,0.174,0.119,4.59245547446554e-102
"MDFIC",6.62246024450616e-107,0.741710759990446,0.12,0.074,4.76042309755836e-102
"RMND5A",7.86037240551969e-107,0.687854231560121,0.182,0.13,5.65027149625972e-102
"GPX3",2.1969358336773e-106,-0.488767608534331,0.097,0.143,1.57922338532225e-101
"HIP1",3.96181291918786e-106,0.626755655101347,0.175,0.122,2.84786998069981e-101
"UBE3B",5.92166484831795e-106,0.667789055709352,0.121,0.075,4.25667034291639e-101
"UFM1",1.35733032958142e-105,-0.753159152652292,0.116,0.166,9.75689760813011e-101
"CNN2",3.50275905765781e-105,-0.795504660523394,0.093,0.139,2.51788829341617e-100
"CAPRIN2",3.95801219316099e-105,0.886383624024559,0.106,0.063,2.84513790480991e-100
"MYH10",4.70945636519336e-105,-1.13644715648176,0.149,0.199,3.38529851899194e-100
"DPYSL2",7.4106174719232e-105,0.412206681510962,0.14,0.091,5.32697415734256e-100
"HSPA4",3.02062159871146e-104,-0.749533244090023,0.12,0.17,2.17131342380176e-99
"TTI1",3.12429053843795e-104,0.812266732803909,0.101,0.059,2.24583376774535e-99
"HSPA9",4.40545984165695e-104,-0.637712567065488,0.224,0.283,3.16677669797827e-99
"CD55",5.85384836922733e-104,0.939949990912112,0.114,0.07,4.20792182325168e-99
"NBN",7.63948335444703e-104,0.846043484978261,0.108,0.065,5.49148981967716e-99
"URI1",1.09694084579756e-103,0.407705349191169,0.218,0.162,7.8851398818466e-99
"EMC3",2.92829441301314e-103,0.753639031134939,0.141,0.093,2.10494587290624e-98
"KDSR",3.30782979963079e-103,0.902139656545524,0.126,0.08,2.3777672948686e-98
"PSMD5",3.64809612633694e-103,0.958812130477215,0.103,0.061,2.62236093849478e-98
"GFM1",7.84938360376281e-103,0.726601182476264,0.152,0.104,5.64237241589282e-98
"EXOC1",1.06311751226716e-102,0.538401769314556,0.144,0.095,7.64200761343004e-98
"IVD",1.55965727830163e-102,-0.660467726517241,0.088,0.132,1.12112844136156e-97
"TM2D3",2.21695262453871e-102,0.647531323148925,0.128,0.082,1.59361205509716e-97
"TRIP10",2.52387737063927e-102,0.690245136249771,0.111,0.068,1.81423877033663e-97
"LTN1",2.58415527128433e-102,0.664959354247913,0.138,0.091,1.85756833365731e-97
"LRPAP1",3.37056100326623e-102,-0.755075444420592,0.124,0.175,2.42286036597787e-97
"RNF214",3.44168361468152e-102,0.987001527475976,0.116,0.073,2.47398543274152e-97
"SRP72",3.45212313666367e-102,-0.864852832805149,0.085,0.128,2.48148967432795e-97
"TMX2",3.86237296286663e-102,-1.3274420286569,0.088,0.129,2.77638955689742e-97
"GSTA4",4.71287256824388e-102,-1.1188911248043,0.065,0.102,3.38775418823075e-97
"NAP1L4",5.30313035696656e-102,-0.681966278825147,0.238,0.296,3.81204919449828e-97
"MCM3AP",9.01873774003564e-102,0.578550638871861,0.113,0.069,6.48293924966982e-97
"SEC23IP",1.75454309860954e-101,0.807601310003758,0.13,0.084,1.2612182155735e-96
"STX18",2.98937099591757e-101,0.463312078645665,0.145,0.096,2.14884955299542e-96
"DNAJC19",3.57432106537517e-101,-0.600915807399861,0.131,0.184,2.56932921142364e-96
"RCAN1",4.03051512971415e-101,0.587468748839315,0.166,0.116,2.89725519069242e-96
"SMYD2",4.88662439262352e-101,0.348072131303088,0.328,0.271,3.51265221214956e-96
"GLRX",1.75080452407445e-100,0.615432505033139,0.195,0.142,1.25853081604043e-95
"CHP1",1.76647387240487e-100,-0.671320125038807,0.115,0.163,1.26979441370079e-95
"RPN1",2.13007426672866e-100,-0.774430114497041,0.078,0.12,1.53116128515256e-95
"IMPA1",2.23495948223045e-100,-0.865409804590648,0.074,0.115,1.60655592461172e-95
"NAA40",2.39320036423755e-100,0.895477472316426,0.111,0.069,1.72030421782487e-95
"SF3B1",4.53854441918127e-100,-0.774019756262675,0.198,0.253,3.26244188484008e-95
"HBS1L",6.1631578233131e-100,0.622947489102771,0.168,0.119,4.43026273813215e-95
"NUP107",1.08044987666155e-99,0.643782828477441,0.118,0.073,7.76659784840625e-95
"ATF1",1.79108946939499e-99,0.822071231422272,0.137,0.091,1.2874888432852e-94
"TFG",1.8592633699193e-99,-0.68959938342785,0.215,0.272,1.33649428819909e-94
"TUSC3",2.14180822139403e-99,-0.713349199898464,0.245,0.3,1.53959600378467e-94
"ADSS1",2.73542785152893e-99,-0.699034360239021,0.08,0.121,1.96630760251454e-94
"DIDO1",3.73007557074792e-99,0.633776554436013,0.159,0.111,2.68129022252073e-94
"TMED10",7.76895067818429e-99,-0.708264565862828,0.138,0.19,5.58455481599921e-94
"PROS1",9.03647550756711e-99,0.966121486281863,0.114,0.071,6.49568968910446e-94
"SEPHS1",9.68293868397822e-99,-0.872917430378825,0.074,0.113,6.96038681420407e-94
"YES1",1.14418165257319e-98,0.594161749989395,0.145,0.098,8.22472097319188e-94
"ASXL3",1.2924196424129e-98,0.401523768105654,0.15,0.1,9.29030011555668e-94
"SEC63",1.35644423051921e-98,0.383890406456838,0.203,0.15,9.75052806224123e-94
"TMEM259",2.12472891162204e-98,0.34018643797331,0.208,0.155,1.52731888354127e-93
"SHOC2",2.40553155075008e-98,0.381496347216182,0.203,0.149,1.72916824462568e-93
"CASP3",3.07931018740176e-98,-0.795685869807946,0.067,0.105,2.21350054201001e-93
"NDST1",4.19886755968175e-98,0.756846475467334,0.1,0.06,3.01827196792603e-93
"JPH1",4.92094021967334e-98,0.60062068632989,0.168,0.118,3.53731945810779e-93
"AHCYL1",1.39034546716669e-97,0.528885624517826,0.173,0.124,9.99422032163431e-93
"WASHC3",2.2082826566859e-97,-0.831308383342494,0.073,0.113,1.58737982210552e-92
"WASL",4.34010426408689e-97,0.483935260575498,0.205,0.153,3.11979714815358e-92
"ZCCHC24",7.93766471982925e-97,-0.786119059605494,0.088,0.131,5.70583153055486e-92
"TTF1",8.8133367123693e-97,0.764218488570798,0.114,0.071,6.33529082895243e-92
"NEO1",1.02404959830008e-96,0.431737948484018,0.159,0.11,7.36117572746045e-92
"LUC7L2",2.49644919201588e-96,-0.791372202755159,0.191,0.248,1.79452257269678e-91
"MTRF1L",5.91874651413677e-96,0.859549708098629,0.101,0.06,4.25457255675694e-91
"EFL1",8.44978665684997e-96,0.785993368597413,0.108,0.067,6.07396014254346e-91
"NARS2",9.50688777205277e-96,0.528487679590665,0.152,0.104,6.8338361371847e-91
"RPF2",9.5081368419608e-96,-0.739000141184612,0.073,0.112,6.83473400610668e-91
"CNOT6L",1.5723254123047e-95,0.653007236049453,0.132,0.088,1.13023467612699e-90
"FRA10AC1",3.93617442324764e-95,0.436483418573292,0.156,0.108,2.8294402606631e-90
"ARHGAP23",4.80844385255906e-95,0.802988412497668,0.128,0.084,3.45645369453503e-90
"TMED5",6.01380529018137e-95,0.670046584956423,0.148,0.103,4.32290365674108e-90
"SLC30A5",2.58947783455847e-94,0.617473841696725,0.16,0.112,1.86139435181566e-89
"USP3",3.00476056498242e-94,0.385026731114495,0.174,0.124,2.15991203692631e-89
"PDCD6",3.20096169568622e-94,-0.867373375235602,0.114,0.159,2.30094729571013e-89
"CS",8.10617045579607e-94,0.332411760855543,0.215,0.161,5.82695850873989e-89
"ZNF516",9.81600261084395e-94,0.575574338562657,0.152,0.105,7.05603715675296e-89
"XIRP1",1.34927625569611e-93,0.810254235265302,0.192,0.141,9.69900250882031e-89
"BRD9",1.65724332237817e-93,0.368440345622381,0.129,0.084,1.1912762174251e-88
"CLDND1",2.5242390781396e-93,-0.84902592539265,0.099,0.142,1.81449877653909e-88
"ING5",3.51255748207754e-93,0.66173471812903,0.102,0.061,2.5249316948418e-88
"HACE1",5.36042287939227e-93,0.689899166250725,0.107,0.066,3.85323277839355e-88
"MRPS10",7.25242778721339e-93,-0.748915823531622,0.075,0.114,5.2132626662826e-88
"NUDT5",8.39984905326606e-93,-0.670439680712591,0.106,0.151,6.03806349495924e-88
"SGCE",1.21142255006765e-92,0.368699788133463,0.138,0.092,8.70806871665128e-88
"ACBD5",2.9702044998097e-92,0.816285914018536,0.139,0.096,2.13507210059821e-87
"SUPV3L1",4.48222727289283e-92,0.720851964338397,0.107,0.066,3.22195943057355e-87
"IRF2BP2",5.24003276126268e-92,-0.764806930026103,0.156,0.206,3.76669274977846e-87
"PNRC2",6.45992570937913e-92,-0.812264052434325,0.085,0.126,4.643588397673e-87
"CORO6",1.13253314394523e-91,-0.704740094040601,0.189,0.246,8.14098799862147e-87
"CMPK1",1.47426889562793e-91,-0.840387781389371,0.12,0.165,1.05974871024422e-86
"CUL3",2.35282894497347e-91,0.32973788546556,0.262,0.207,1.69128403051528e-86
"TARS3",3.78293574901786e-91,0.452056534360752,0.209,0.158,2.71928770446651e-86
"TSHZ1",2.21546772116526e-90,0.942331047519173,0.107,0.068,1.59254466200522e-85
"PIK3CA",2.92440470007194e-90,0.395757794431576,0.173,0.124,2.10214983055271e-85
"ETFRF1",4.6657705976947e-90,-0.631059796561983,0.106,0.151,3.35389587874088e-85
"TMEM176B",5.66217607461518e-90,-0.672574198789233,0.071,0.109,4.07014202771563e-85
"QSOX1",7.43406329472036e-90,0.325145046860173,0.103,0.063,5.34382771814383e-85
"PSMC1",1.51930663289008e-89,0.941389694328831,0.107,0.067,1.09212318692037e-84
"PACS2",1.52461692439466e-89,0.455116111111619,0.146,0.101,1.09594038376262e-84
"UBE2L3",2.26078119708201e-89,-0.632858085263464,0.143,0.193,1.62511734789846e-84
"UBA1",2.72112210820413e-89,-0.819486198984076,0.089,0.131,1.95602420504038e-84
"ETF1",2.99077981342488e-89,-0.660789212740691,0.089,0.13,2.14986225328421e-84
"DDX3X",4.00636375621946e-89,-0.785976271351708,0.15,0.199,2.87989445888323e-84
"ACAA1",4.757699092657e-89,-0.615513649810685,0.129,0.178,3.41997683877463e-84
"KLHL18",8.77324207406057e-89,0.788594428862572,0.114,0.073,6.30646960009696e-84
"SCAI",1.35813297128566e-88,0.655908109925612,0.147,0.102,9.76266723749268e-84
"ELMOD2",1.52995930654293e-88,0.611745750055823,0.128,0.085,1.09978064832226e-83
"BSDC1",1.92248694638764e-88,0.812342140894324,0.115,0.075,1.38194129167183e-83
"RPA3",3.73373630435026e-88,-0.871480575240568,0.144,0.19,2.6839216676561e-83
"LGALS3BP",3.98221454876836e-88,-0.466178038681058,0.1,0.145,2.86253528409116e-83
"CDC42EP3",4.12953939680495e-88,0.360090867289934,0.305,0.249,2.96843680460531e-83
"TEAD3",4.40201425582695e-88,-0.708698679676087,0.096,0.139,3.16429990751609e-83
"DHX9",6.72031818196677e-88,-0.817548319534029,0.133,0.18,4.83076631874317e-83
"ACTR3",1.01897106493355e-87,-0.679951423657414,0.165,0.216,7.32466970606185e-83
"SUGP2",1.03442755974695e-87,0.32869212821837,0.184,0.135,7.43577562772897e-83
"WDR45",1.15550319933055e-87,-0.592402143196255,0.07,0.107,8.30610364774777e-83
"IPO8",1.23037605915648e-87,0.804134696455589,0.112,0.072,8.84431222603455e-83
"MAP3K7",1.42889141555238e-87,0.368095453975431,0.157,0.111,1.02713001624152e-82
"ACAT1",3.60358287675373e-87,0.336015024720006,0.293,0.239,2.59036347929689e-82
"YME1L1",4.35185271440606e-87,0.399634309444341,0.203,0.154,3.12824228669651e-82
"SMAD5",4.91628259158189e-87,0.376907652000012,0.169,0.122,3.53397141530681e-82
"CETN3",6.92077646471205e-87,-0.971863566855432,0.067,0.103,4.97486174612896e-82
"FXR1",7.62705180498942e-87,-0.615657577873709,0.287,0.337,5.48255364898055e-82
"TMEM41B",1.06139246883158e-86,0.548069156899083,0.157,0.111,7.62960748370208e-82
"FMR1",1.40220482333375e-86,-0.777625808806849,0.074,0.111,1.007946893157e-81
"MAD1L1",2.29287790088188e-86,0.492043328361652,0.144,0.1,1.64818942149092e-81
"WIPI2",3.47472739538336e-86,-0.770481270801469,0.086,0.125,2.49773829362342e-81
"SLIT3",4.15142335965062e-86,-1.00097788437967,0.198,0.24,2.98416765361766e-81
"LYRM7",5.27581743823322e-86,0.619011702982867,0.12,0.078,3.79241584912519e-81
"FBXO9",7.49325823526856e-86,0.430677914354713,0.159,0.113,5.3863788172581e-81
"MACROH2A2",9.94782752233657e-86,-0.599556436153375,0.126,0.173,7.15079685788119e-81
"PMS1",2.38646474126061e-85,0.464714853272817,0.12,0.079,1.71546244996036e-80
"INPP5F",2.4197417239724e-85,0.728463334832095,0.107,0.068,1.73938294344308e-80
"PTGR1",2.61388030373857e-85,-0.398733228584743,0.094,0.137,1.8789355787364e-80
"RALGPS2",3.30963737207784e-85,0.414308227615651,0.196,0.147,2.37906663217072e-80
"CYP20A1",3.38309684631671e-85,0.851777121617473,0.122,0.082,2.43187150603784e-80
"CBY1",4.79471434675886e-85,-0.742823214972967,0.076,0.113,3.44658451388067e-80
"CYTH3",6.78632896434461e-85,0.283567477018126,0.169,0.12,4.87821684943983e-80
"ERI3",2.22897207447479e-84,-0.788010289074828,0.149,0.197,1.60225199629471e-79
"SUMO2",2.31817831713036e-84,-0.548418013982247,0.07,0.106,1.66637611970282e-79
"FEM1B",6.62233590932023e-84,-0.738871932139402,0.077,0.115,4.76033372169666e-79
"CIAPIN1",7.74823585161741e-84,-0.606330985180006,0.106,0.149,5.56966437721814e-79
"YY1",8.77309490644422e-84,-0.624414129030037,0.154,0.204,6.3063638115993e-79
"FARSB",2.67611298212486e-83,0.445760700946825,0.124,0.083,1.92367029494082e-78
"HMOX2",3.8323407982756e-83,0.599993491172213,0.183,0.138,2.75480153602445e-78
"HSF1",5.06961389021093e-83,-0.545346373340137,0.322,0.375,3.64419055270032e-78
"BRD7",5.65457870068636e-83,-0.651210429368992,0.11,0.153,4.06468080741437e-78
"SMAD1",6.10706876029355e-83,0.586935303070218,0.112,0.072,4.38994423696182e-78
"EGLN3",6.75809742127861e-83,0.523288455927391,0.206,0.157,4.8579231693377e-78
"CAND1",3.34129714294437e-82,0.320532069023559,0.178,0.132,2.4018246252627e-77
"MLX",3.86928150880211e-82,0.667057280500081,0.132,0.091,2.78135562697222e-77
"SESTD1",1.46189971328914e-81,0.315593502414404,0.173,0.127,1.05085737090363e-76
"SVIP",1.62963760298037e-81,-0.874903655829154,0.12,0.162,1.17143239815038e-76
"EPM2AIP1",1.96659469958069e-81,0.280665161816448,0.223,0.173,1.41364726789959e-76
"PRMT7",2.3301705247369e-81,0.621064684489547,0.106,0.068,1.67499647829663e-76
"CEP43",3.91692220273549e-81,0.400930524419965,0.114,0.075,2.81560118699235e-76
